CustomerID,Signup_Date,Churn_Date,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,TechSupport,StreamingTV,SeniorCitizen,Churn
CUST01048,3/13/2022,,15,78.12,1328.04,One year,Electronic Check,Fiber optic,Yes,Yes,1,0
CUST01049,6/3/2022,4/13/2026,47,38.3,1800.1,Month-to-month,Electronic Check,DSL,No,No,0,1
CUST01050,9/30/2022,,9,41.03,410.3,Two year,PayPal,No service,No,No,1,0
CUST01051,2/15/2021,4/11/2022,14,94.75,1326.5,Month-to-month,Mailed Check,No service,No,Yes,0,1
CUST01052,11/19/2020,,47,86.76,5032.08,Month-to-month,PayPal,DSL,Yes,Yes,1,0
CUST01053,2/28/2019,4/29/2019,2,49.66,99.32,Month-to-month,Credit Card,DSL,No,Yes,0,1
CUST01054,10/9/2021,,38,44.5,2581,One year,Electronic Check,No service,No,Yes,1,0
CUST01055,10/9/2023,,33,78.14,3203.74,Month-to-month,Credit Card,DSL,No,Yes,1,0
CUST01056,10/27/2020,,11,86.34,4144.32,One year,Mailed Check,Fiber optic,Yes,Yes,1,0
CUST01057,1/8/2020,,8,45.23,1040.29,One year,PayPal,No service,No,Yes,0,0
CUST01058,9/25/2021,,24,44.64,2589.12,Month-to-month,Mailed Check,No service,No,No,0,0
CUST01059,3/10/2020,12/20/2023,46,65.06,2992.76,Month-to-month,PayPal,No service,No,No,1,1
CUST01060,12/27/2020,6/9/2024,42,81.02,3402.84,Month-to-month,Electronic Check,No service,No,Yes,1,1
CUST01061,6/22/2023,,51,20.45,1206.55,Two year,PayPal,Fiber optic,No,No,1,0
CUST01062,6/13/2020,,3,95.2,666.4,Month-to-month,Mailed Check,DSL,Yes,Yes,0,0
CUST01063,11/28/2020,12/18/2022,25,24.42,610.5,One year,Credit Card,DSL,No,No,1,1
CUST01064,7/26/2020,,57,52.7,3109.3,Two year,Electronic Check,DSL,Yes,No,0,0
CUST01065,12/8/2023,,41,71.66,4227.94,Month-to-month,PayPal,DSL,No,No,1,0
CUST01066,5/5/2022,,17,31.19,530.23,Two year,Credit Card,Fiber optic,Yes,Yes,1,0
CUST01067,12/7/2022,1/15/2027,50,56.55,2827.5,One year,Mailed Check,DSL,No,No,0,1
CUST01068,12/8/2023,10/23/2026,35,41.94,1467.9,One year,Credit Card,Fiber optic,No,No,1,1
CUST01069,7/19/2020,,40,85.48,4274,Two year,PayPal,DSL,No,No,0,0
CUST01070,2/12/2022,,4,36.18,687.42,One year,PayPal,DSL,No,No,0,0
CUST01071,1/21/2019,4/5/2022,39,72.96,2845.44,Month-to-month,Electronic Check,Fiber optic,Yes,No,1,1
CUST01072,11/24/2021,3/24/2022,4,40.47,161.88,Month-to-month,Credit Card,Fiber optic,No,No,0,1
CUST01073,1/27/2020,,43,86.6,3897,One year,Credit Card,Fiber optic,No,Yes,1,0
CUST01074,6/25/2019,1/21/2020,7,21.89,153.23,Month-to-month,PayPal,DSL,No,No,1,1
CUST01075,5/9/2020,,42,54.2,2818.4,One year,Electronic Check,DSL,Yes,No,0,0
CUST01076,1/14/2023,6/22/2027,54,50.59,2731.86,One year,Credit Card,DSL,No,No,0,1
CUST01077,4/12/2021,,2,64.65,3361.8,Month-to-month,PayPal,DSL,Yes,No,1,0
CUST01078,9/27/2021,1/25/2022,4,79.12,316.48,Month-to-month,Electronic Check,Fiber optic,Yes,No,0,1
CUST01079,2/11/2022,,45,83.8,4190,Month-to-month,Credit Card,Fiber optic,No,No,0,0
CUST01080,4/2/2023,,8,69.4,694,Month-to-month,Electronic Check,No service,No,Yes,1,0
CUST01081,5/7/2020,7/26/2022,27,55.21,1490.67,Month-to-month,Mailed Check,DSL,No,Yes,0,1
CUST01082,11/15/2022,,29,41.92,1886.4,Month-to-month,Credit Card,Fiber optic,No,Yes,0,0
CUST01083,9/2/2021,,25,25.95,1479.15,Month-to-month,PayPal,No service,No,No,0,0
CUST01084,8/15/2022,,8,32.83,328.3,Month-to-month,PayPal,No service,No,No,0,0
CUST01085,12/28/2022,,36,77.83,4202.82,Two year,Credit Card,DSL,No,No,1,0
CUST01086,10/2/2021,2/24/2023,17,95.32,1620.44,Two year,Mailed Check,Fiber optic,No,No,1,1
CUST01087,7/6/2021,,31,67.44,2697.6,Month-to-month,Mailed Check,No service,Yes,No,1,0
CUST01088,6/12/2023,,45,96.16,5769.6,One year,Credit Card,Fiber optic,No,Yes,0,0
CUST01089,2/5/2019,,10,95.74,3350.9,One year,Mailed Check,Fiber optic,Yes,Yes,1,0
CUST01090,7/10/2019,9/2/2020,14,82.5,1155,Month-to-month,Electronic Check,Fiber optic,No,Yes,0,1
CUST01091,8/25/2020,,45,51.21,3072.6,Month-to-month,Electronic Check,Fiber optic,No,No,1,0
CUST01092,3/29/2020,11/9/2023,44,96.78,4258.32,One year,PayPal,Fiber optic,Yes,Yes,1,1
CUST01093,4/8/2021,,41,76.52,3672.96,Month-to-month,PayPal,Fiber optic,No,No,1,0
CUST01094,11/17/2022,,1,39.99,1679.58,Month-to-month,Electronic Check,Fiber optic,No,No,1,0
CUST01095,5/13/2020,,20,98.95,2374.8,One year,Credit Card,DSL,No,No,1,0
CUST01096,9/19/2020,,27,66.89,2608.71,Two year,Electronic Check,Fiber optic,No,Yes,0,0
CUST01097,9/21/2022,,43,24.75,1410.75,Two year,Electronic Check,Fiber optic,No,No,0,0
CUST01098,4/6/2022,,7,24.49,1077.56,Month-to-month,Mailed Check,Fiber optic,No,No,0,0
CUST01099,1/25/2021,,43,47.42,2702.94,Two year,Electronic Check,Fiber optic,Yes,No,0,0
CUST01100,8/27/2021,,34,63.03,3466.65,Two year,Credit Card,No service,No,No,1,0
CUST01101,2/7/2022,8/1/2023,18,55.05,990.9,Month-to-month,Mailed Check,DSL,No,Yes,1,1
CUST01102,12/23/2021,,40,42.74,1837.82,Month-to-month,Mailed Check,Fiber optic,No,Yes,0,0
CUST01103,12/5/2020,,39,57.75,3003,Month-to-month,Credit Card,Fiber optic,Yes,No,0,0
CUST01104,5/21/2021,,45,90.47,5156.79,One year,Mailed Check,No service,No,No,1,0
CUST01105,3/8/2023,,9,25.92,1218.24,Month-to-month,Electronic Check,Fiber optic,No,No,1,0
CUST01106,2/1/2022,4/21/2024,27,98.17,2650.59,Month-to-month,Credit Card,DSL,Yes,No,1,1
CUST01107,11/8/2020,,54,78.6,4558.8,Month-to-month,Electronic Check,Fiber optic,No,Yes,1,0
CUST01108,12/21/2020,9/26/2025,58,85.94,4984.52,Month-to-month,Mailed Check,Fiber optic,Yes,Yes,1,1
CUST01109,12/10/2022,7/8/2023,7,89.92,629.44,Month-to-month,Electronic Check,DSL,No,No,0,1
CUST01110,7/18/2021,4/3/2024,33,67.18,2216.94,One year,PayPal,Fiber optic,Yes,No,1,1
CUST01111,7/8/2020,,47,65.93,3823.94,Month-to-month,Mailed Check,No service,No,No,0,0
CUST01112,9/19/2020,,40,64.95,3182.55,One year,Mailed Check,DSL,No,No,1,0
CUST01113,5/29/2020,,8,55.06,770.84,One year,Credit Card,DSL,No,No,1,0
CUST01114,4/17/2020,11/8/2021,19,46.23,878.37,Month-to-month,Electronic Check,DSL,No,No,0,1
CUST01115,9/5/2019,,8,63.73,2166.82,Month-to-month,Electronic Check,Fiber optic,No,Yes,1,0
CUST01116,1/17/2023,,51,72.86,4153.02,Month-to-month,Electronic Check,Fiber optic,No,No,1,0
CUST01117,1/30/2020,8/27/2020,7,64.53,451.71,Two year,Credit Card,Fiber optic,No,Yes,1,1
CUST01118,10/8/2020,,32,85.38,2988.3,Month-to-month,Electronic Check,Fiber optic,No,No,0,0
CUST01119,9/2/2019,,13,75.17,1653.74,One year,Mailed Check,No service,No,No,1,0
CUST01120,3/2/2023,,39,31.24,1405.8,Month-to-month,Electronic Check,DSL,No,Yes,1,0
CUST01121,1/2/2022,,13,81.59,3589.96,One year,PayPal,Fiber optic,No,No,1,0
CUST01122,4/10/2023,5/19/2027,50,89.66,4483,One year,Mailed Check,Fiber optic,No,Yes,0,1
CUST01123,11/14/2022,,17,75.94,2657.9,Month-to-month,Mailed Check,Fiber optic,Yes,Yes,0,0
CUST01124,1/15/2020,,54,79.12,4272.48,Two year,PayPal,DSL,No,Yes,1,0
CUST01125,1/28/2020,,34,96.58,4732.42,Two year,PayPal,Fiber optic,No,No,0,0
CUST01126,3/19/2020,4/13/2021,13,48.9,635.7,Month-to-month,PayPal,Fiber optic,No,No,0,1
CUST01127,2/21/2023,,23,81.82,4336.46,Month-to-month,Electronic Check,Fiber optic,No,Yes,0,0
CUST01128,9/18/2021,,46,79.78,4387.9,Two year,Credit Card,DSL,No,No,0,0
CUST01129,7/20/2020,,27,37.19,1636.36,Month-to-month,Credit Card,Fiber optic,No,Yes,1,0
CUST01130,1/23/2023,,19,45.7,1553.8,One year,Mailed Check,Fiber optic,No,No,0,0
CUST01131,4/22/2022,3/18/2023,11,38.21,420.31,One year,Mailed Check,No service,Yes,No,0,1
CUST01132,4/6/2023,,3,48.98,832.66,Month-to-month,Credit Card,DSL,No,No,1,0
CUST01133,12/10/2021,,36,35.92,1472.72,Month-to-month,Mailed Check,Fiber optic,No,No,0,0
CUST01134,5/7/2022,,32,97.72,5472.32,Month-to-month,Mailed Check,DSL,Yes,No,1,0
CUST01135,8/2/2020,,59,40.72,2443.2,Two year,Electronic Check,Fiber optic,No,Yes,1,0
CUST01136,7/25/2019,,14,68.29,2799.89,Month-to-month,Credit Card,DSL,No,No,1,0
CUST01137,9/2/2023,,45,94.61,4730.5,Month-to-month,Electronic Check,DSL,No,No,0,0
CUST01138,2/2/2020,,60,31.22,1873.2,Month-to-month,Mailed Check,No service,No,No,1,0
CUST01139,8/29/2020,3/17/2023,31,71.38,2212.78,Two year,Electronic Check,DSL,No,Yes,1,1
CUST01140,4/10/2020,1/30/2022,22,54.19,1192.18,Two year,PayPal,Fiber optic,No,Yes,0,1
CUST01141,1/9/2021,5/4/2022,16,84.49,1351.84,One year,Mailed Check,DSL,No,No,0,1
CUST01142,1/3/2020,,1,83.85,4024.8,Month-to-month,Electronic Check,Fiber optic,No,Yes,1,0
CUST01143,9/11/2020,10/11/2020,1,86.53,86.53,Month-to-month,Credit Card,DSL,Yes,Yes,1,1
CUST01144,1/29/2019,,43,24.82,1464.38,Two year,Credit Card,Fiber optic,Yes,Yes,0,0
CUST01145,12/21/2022,6/19/2023,6,99.17,595.02,One year,Electronic Check,No service,No,Yes,0,1
CUST01146,12/29/2021,,59,49.88,2992.8,One year,PayPal,Fiber optic,No,Yes,0,0
CUST01147,9/17/2019,,8,65.26,2936.7,Month-to-month,PayPal,Fiber optic,No,Yes,0,0
CUST01148,7/15/2020,,54,99.65,5779.7,Month-to-month,Credit Card,Fiber optic,Yes,Yes,1,0
CUST01149,4/4/2019,,37,96.78,3871.2,One year,Credit Card,No service,Yes,Yes,0,0
CUST01150,4/22/2019,,43,89.85,5121.45,One year,Mailed Check,Fiber optic,Yes,Yes,1,0
CUST01151,2/7/2022,,32,46.17,2631.69,Month-to-month,Credit Card,DSL,Yes,Yes,0,0
CUST01152,8/21/2020,6/17/2021,10,63.1,631,Month-to-month,PayPal,DSL,No,No,0,1
CUST01153,11/29/2022,,6,42.61,255.66,One year,Electronic Check,Fiber optic,Yes,Yes,1,0
CUST01154,9/16/2019,10/25/2023,50,46.7,2335,Month-to-month,Credit Card,No service,No,No,0,1
CUST01155,7/30/2022,,33,25.37,887.95,Month-to-month,PayPal,DSL,Yes,No,1,0
CUST01156,11/14/2023,4/12/2024,5,26.04,130.2,Month-to-month,Electronic Check,No service,Yes,Yes,1,1
CUST01157,3/22/2023,1/30/2027,47,27.37,1286.39,Month-to-month,PayPal,Fiber optic,Yes,Yes,1,1
CUST01158,10/2/2021,,47,64.66,3750.28,One year,Mailed Check,No service,No,Yes,1,0
CUST01159,7/30/2019,,7,28.99,1710.41,Month-to-month,Credit Card,No service,No,Yes,0,0
CUST01160,11/23/2023,,58,32.66,1926.94,One year,PayPal,Fiber optic,No,No,0,0
CUST01161,1/26/2019,,17,61.08,1649.16,Month-to-month,Electronic Check,Fiber optic,No,No,0,0
CUST01162,3/21/2022,,42,88.12,4846.6,Two year,Electronic Check,Fiber optic,No,No,0,0
CUST01163,8/5/2020,10/29/2021,15,65.91,988.65,One year,Credit Card,DSL,No,No,1,1
CUST01164,8/19/2021,,30,57.48,3276.36,Month-to-month,PayPal,Fiber optic,No,No,1,0
CUST01165,9/7/2021,3/31/2023,19,72.01,1368.19,Month-to-month,Electronic Check,Fiber optic,No,Yes,1,1
CUST01166,6/21/2021,,17,35.27,2080.93,One year,Credit Card,DSL,Yes,Yes,0,0
CUST01167,11/28/2020,5/17/2023,30,25.85,775.5,Month-to-month,Credit Card,Fiber optic,Yes,Yes,0,1
CUST01168,1/13/2020,,4,74.72,896.64,Two year,PayPal,Fiber optic,No,No,0,0
CUST01169,4/16/2019,11/12/2019,7,85.42,597.94,One year,Electronic Check,DSL,Yes,No,1,1
CUST01170,6/1/2020,,53,57.26,3034.78,Month-to-month,Electronic Check,Fiber optic,No,Yes,1,0
CUST01171,10/31/2023,10/25/2024,12,91.15,1093.8,Month-to-month,Electronic Check,Fiber optic,Yes,No,0,1
CUST01172,9/5/2021,,56,99.55,5674.35,Month-to-month,Credit Card,Fiber optic,No,Yes,1,0
CUST01173,8/22/2019,11/20/2019,3,32.18,96.54,One year,Electronic Check,Fiber optic,No,No,1,1
CUST01174,8/11/2023,,55,46.43,2692.94,Month-to-month,PayPal,Fiber optic,Yes,Yes,0,0
CUST01175,5/14/2019,12/4/2020,19,34.53,656.07,Month-to-month,Credit Card,Fiber optic,No,Yes,0,1
CUST01176,3/31/2021,,24,66.02,1782.54,Month-to-month,Mailed Check,No service,No,Yes,1,0
CUST01177,10/4/2021,,52,56.32,3379.2,Month-to-month,PayPal,Fiber optic,No,Yes,0,0
CUST01178,6/1/2019,1/11/2023,44,82.49,3629.56,Month-to-month,Electronic Check,Fiber optic,No,No,0,1
CUST01179,3/27/2022,,21,79.16,3958,Month-to-month,PayPal,DSL,No,No,0,0
CUST01180,7/13/2022,10/30/2024,28,95.88,2684.64,Month-to-month,PayPal,No service,No,Yes,0,1
CUST01181,11/6/2022,,48,91.15,5104.4,Two year,PayPal,Fiber optic,No,Yes,0,0
CUST01182,4/20/2019,,8,52.12,938.16,One year,Credit Card,DSL,No,No,0,0
CUST01183,11/7/2019,,7,43.51,565.63,Month-to-month,Credit Card,Fiber optic,No,No,0,0
CUST01184,11/2/2019,,55,69.9,3844.5,One year,Mailed Check,Fiber optic,Yes,No,1,0
CUST01185,7/20/2023,7/29/2027,49,51.2,2508.8,Month-to-month,Electronic Check,No service,No,Yes,1,1
CUST01186,2/26/2022,,57,20.68,1240.8,Month-to-month,PayPal,DSL,No,Yes,1,0
CUST01187,9/14/2020,,3,45.79,274.74,Month-to-month,PayPal,Fiber optic,Yes,No,1,0
CUST01188,6/24/2019,7/24/2019,1,32.04,32.04,One year,Credit Card,Fiber optic,Yes,No,1,1
CUST01189,5/23/2020,,55,88.45,4953.2,One year,PayPal,Fiber optic,Yes,Yes,0,0
CUST01190,8/31/2019,,9,66.75,3404.25,Month-to-month,Mailed Check,DSL,Yes,No,1,0
CUST01191,2/16/2022,,43,81.42,3501.06,Month-to-month,Mailed Check,Fiber optic,Yes,Yes,1,0
CUST01192,4/15/2023,,42,62.59,3129.5,Month-to-month,Credit Card,DSL,No,No,1,0
CUST01193,5/2/2021,,11,72.29,1228.93,Two year,Mailed Check,Fiber optic,No,No,1,0
CUST01194,5/26/2022,,22,36.03,2017.68,One year,Electronic Check,DSL,Yes,No,0,0
CUST01195,5/5/2022,3/25/2024,23,85.72,1971.56,One year,Credit Card,DSL,No,Yes,0,1
CUST01196,6/8/2023,,58,94.03,5453.74,Month-to-month,Mailed Check,No service,No,No,0,0
CUST01197,6/20/2022,,29,91.46,4024.24,Month-to-month,Mailed Check,No service,No,No,1,0
CUST01198,4/7/2020,7/21/2023,40,77.19,3087.6,Month-to-month,Mailed Check,Fiber optic,No,Yes,0,1
CUST01199,5/8/2023,,18,66.15,2712.15,Month-to-month,Credit Card,Fiber optic,No,Yes,1,0
CUST01200,12/6/2021,,57,35.11,2106.6,Month-to-month,Credit Card,DSL,No,No,1,0
CUST01201,2/18/2021,,47,31.86,1561.14,Two year,Electronic Check,No service,No,No,0,0
CUST01202,7/11/2021,,6,44.68,580.84,Month-to-month,Credit Card,DSL,No,Yes,1,0
CUST01203,6/25/2021,6/15/2023,24,28.07,673.68,Two year,Electronic Check,Fiber optic,No,No,0,1
CUST01204,8/31/2020,1/7/2025,53,62.67,3321.51,One year,PayPal,Fiber optic,No,No,0,1
CUST01205,10/28/2023,8/18/2025,22,95.56,2102.32,Month-to-month,Electronic Check,Fiber optic,No,Yes,0,1
CUST01206,4/20/2022,,12,23.16,393.72,Month-to-month,PayPal,Fiber optic,Yes,Yes,0,0
CUST01207,5/28/2021,,8,30.19,1086.84,Month-to-month,Credit Card,DSL,No,Yes,1,0
CUST01208,9/17/2020,11/6/2022,26,47.88,1244.88,Month-to-month,Electronic Check,DSL,No,No,0,1
CUST01209,3/10/2022,4/28/2024,26,25.54,664.04,One year,Mailed Check,DSL,No,Yes,1,1
CUST01210,6/25/2022,,30,89.64,5378.4,One year,Mailed Check,No service,Yes,Yes,1,0
CUST01211,5/4/2019,,18,94.28,1791.32,Two year,Credit Card,Fiber optic,No,No,1,0
CUST01212,6/2/2022,,54,72.65,4286.35,Month-to-month,Electronic Check,Fiber optic,No,No,1,0
CUST01213,2/24/2023,,25,36.14,2132.26,Two year,Mailed Check,Fiber optic,No,Yes,0,0
CUST01214,7/23/2019,4/3/2023,45,33.06,1487.7,Month-to-month,PayPal,Fiber optic,No,No,1,1
CUST01215,4/12/2023,10/18/2027,55,99.28,5460.4,Month-to-month,PayPal,Fiber optic,No,No,1,1
CUST01216,3/1/2020,,31,38.64,1816.08,Month-to-month,PayPal,Fiber optic,Yes,Yes,0,0
CUST01217,7/5/2022,,52,93.59,5241.04,Two year,Credit Card,Fiber optic,No,Yes,1,0
CUST01218,3/8/2020,,27,81.79,4825.61,Month-to-month,Electronic Check,Fiber optic,No,No,1,0
CUST01219,6/25/2020,,42,22.18,931.56,Month-to-month,Credit Card,Fiber optic,No,No,0,0
CUST01220,9/14/2022,,57,90.21,5141.97,Month-to-month,Mailed Check,Fiber optic,No,Yes,1,0
CUST01221,6/16/2019,,52,95.55,5733,Two year,Credit Card,Fiber optic,No,Yes,1,0
CUST01222,11/18/2019,10/13/2020,11,29.85,328.35,Two year,Electronic Check,Fiber optic,No,No,1,1
CUST01223,5/6/2020,,8,95.84,3162.72,Month-to-month,Mailed Check,DSL,Yes,Yes,1,0
CUST01224,12/22/2019,9/17/2020,9,22.03,198.27,Month-to-month,PayPal,DSL,No,Yes,0,1
CUST01225,2/4/2022,,45,89.4,4738.2,Month-to-month,PayPal,Fiber optic,Yes,No,0,0
CUST01226,6/3/2019,,47,88.34,4505.34,Month-to-month,Mailed Check,DSL,No,No,1,0
CUST01227,11/17/2019,3/16/2020,4,36.69,146.76,Month-to-month,Mailed Check,Fiber optic,No,No,0,1
CUST01228,1/6/2019,,55,23.94,1412.46,Month-to-month,Credit Card,No service,Yes,No,0,0
CUST01229,4/16/2021,3/12/2022,11,55.08,605.88,Two year,Electronic Check,Fiber optic,No,Yes,1,1
CUST01230,7/11/2021,,7,35.89,538.35,Month-to-month,Electronic Check,Fiber optic,No,No,1,0
CUST01231,11/12/2022,,27,81.68,3022.16,Month-to-month,PayPal,DSL,No,No,0,0
CUST01232,5/1/2022,3/6/2027,59,67.22,3965.98,Two year,Credit Card,Fiber optic,No,Yes,0,1
CUST01233,8/20/2021,,38,29.97,1228.77,Two year,Credit Card,Fiber optic,No,No,0,0
CUST01234,8/19/2020,3/7/2023,31,97.54,3023.74,One year,Credit Card,Fiber optic,No,No,1,1
CUST01235,3/8/2019,,52,60.54,3571.86,Month-to-month,Electronic Check,DSL,No,No,0,0
CUST01236,4/19/2020,,37,66.26,3180.48,Month-to-month,Electronic Check,Fiber optic,Yes,No,1,0
CUST01237,8/13/2020,,44,61.32,3679.2,One year,PayPal,No service,Yes,No,0,0
CUST01238,12/18/2022,,29,33.03,1420.29,Month-to-month,Electronic Check,Fiber optic,Yes,No,1,0
CUST01239,8/2/2020,,12,36.77,1764.96,Two year,Credit Card,DSL,No,Yes,0,0
CUST01240,12/10/2022,,40,95.26,5144.04,Two year,Credit Card,Fiber optic,No,No,0,0
CUST01241,10/27/2023,,25,79.25,4517.25,Month-to-month,Mailed Check,Fiber optic,Yes,No,0,0
CUST01242,7/18/2021,,50,48.67,2676.85,Month-to-month,Credit Card,DSL,Yes,Yes,0,0
CUST01243,5/26/2019,4/15/2021,23,99.63,2291.49,One year,Electronic Check,No service,No,No,0,1
CUST01244,11/8/2022,,40,53.21,2873.34,Month-to-month,Electronic Check,No service,No,No,1,0
CUST01245,4/23/2020,6/22/2020,2,36.83,73.66,One year,Mailed Check,Fiber optic,No,No,1,1
CUST01246,6/25/2020,,56,27.26,1526.56,Month-to-month,PayPal,Fiber optic,No,No,1,0
CUST01247,6/2/2023,,44,60.55,2966.95,Month-to-month,Credit Card,DSL,No,Yes,0,0
CUST01248,6/9/2023,,57,58.24,3319.68,Month-to-month,Credit Card,Fiber optic,No,Yes,1,0
CUST01249,7/4/2022,,54,60.7,3642,Month-to-month,Mailed Check,DSL,No,No,0,0
CUST01250,4/22/2022,,47,95.59,4492.73,One year,Electronic Check,No service,No,No,1,0
CUST01251,9/16/2022,6/22/2027,58,21.29,1234.82,One year,Electronic Check,DSL,No,No,1,1
CUST01252,7/5/2023,,9,50.4,1260,Month-to-month,Credit Card,DSL,No,No,0,0
CUST01253,2/10/2020,,31,53.6,2572.8,One year,Credit Card,Fiber optic,No,No,0,0
CUST01254,5/20/2021,,59,96.93,5718.87,Two year,Electronic Check,No service,No,No,0,0
CUST01255,8/24/2019,,32,28.01,1260.45,One year,Electronic Check,No service,No,No,1,0
CUST01256,1/20/2022,,8,48.83,1855.54,Month-to-month,Mailed Check,Fiber optic,No,Yes,0,0
CUST01257,4/5/2020,,57,44.8,2643.2,Month-to-month,Electronic Check,DSL,Yes,No,0,0
CUST01258,8/19/2022,,27,25.22,1437.54,One year,Electronic Check,Fiber optic,Yes,Yes,0,0
CUST01259,11/2/2019,,29,95.68,3253.12,One year,Credit Card,Fiber optic,Yes,Yes,0,0
CUST01260,6/28/2020,,3,72.16,4040.96,Month-to-month,Electronic Check,Fiber optic,No,Yes,0,0
CUST01261,8/20/2023,,5,38.35,2224.3,Month-to-month,Credit Card,DSL,Yes,No,0,0
CUST01262,10/19/2019,,17,76.1,2130.8,Month-to-month,PayPal,Fiber optic,Yes,Yes,0,0
CUST01263,5/27/2019,,42,72.03,3457.44,Month-to-month,Credit Card,Fiber optic,Yes,No,0,0
CUST01264,5/3/2019,,21,84.81,3816.45,One year,PayPal,Fiber optic,No,No,0,0
CUST01265,12/6/2019,1/5/2020,1,90.08,90.08,Month-to-month,Electronic Check,No service,No,No,0,1
CUST01266,6/12/2023,,46,21.27,1169.85,Two year,PayPal,Fiber optic,No,No,1,0
CUST01267,9/21/2020,,56,97.14,5439.84,One year,Credit Card,Fiber optic,No,Yes,0,0
CUST01268,5/3/2022,,44,78.37,4153.61,Two year,Electronic Check,No service,No,No,1,0
CUST01269,3/14/2023,,34,91.79,4864.87,Month-to-month,Credit Card,Fiber optic,Yes,Yes,1,0
CUST01270,8/16/2023,9/24/2027,50,23.63,1181.5,Month-to-month,PayPal,Fiber optic,Yes,Yes,1,1
CUST01271,3/11/2022,,48,87.79,4740.66,Two year,Electronic Check,No service,No,Yes,1,0
CUST01272,8/14/2020,,37,34.19,1333.41,Two year,PayPal,DSL,Yes,No,1,0
CUST01273,6/18/2021,,47,20.74,1223.66,One year,Credit Card,Fiber optic,No,No,0,0
CUST01274,9/12/2019,,37,61.49,3504.93,One year,PayPal,Fiber optic,No,No,1,0
CUST01275,8/17/2021,,15,31.22,1779.54,Two year,Mailed Check,Fiber optic,No,Yes,0,0
CUST01276,11/11/2022,,43,57.59,2591.55,Two year,PayPal,DSL,No,Yes,1,0
CUST01277,9/14/2020,,56,23.12,1317.84,Month-to-month,PayPal,Fiber optic,No,Yes,0,0
CUST01278,12/4/2022,,22,67.7,3655.8,One year,PayPal,No service,No,No,0,0
CUST01279,4/4/2021,,34,36.79,1802.71,One year,Electronic Check,Fiber optic,No,No,0,0
CUST01280,7/11/2020,,34,79.19,4355.45,Two year,Credit Card,DSL,No,No,1,0
CUST01281,10/21/2021,7/2/2025,45,43.45,1955.25,One year,Credit Card,Fiber optic,No,Yes,0,1
CUST01282,1/10/2022,9/21/2025,45,69.4,3123,Month-to-month,Credit Card,Fiber optic,No,No,0,1
CUST01283,10/8/2021,,40,85.86,4979.88,Month-to-month,Mailed Check,DSL,No,No,1,0
CUST01284,6/15/2021,1/11/2022,7,53.54,374.78,Month-to-month,Electronic Check,DSL,No,No,1,1
CUST01285,6/14/2019,,28,33.97,1528.65,Month-to-month,Credit Card,DSL,Yes,No,1,0
CUST01286,5/9/2022,,43,61.49,2951.52,Month-to-month,Mailed Check,DSL,No,Yes,0,0
CUST01287,3/23/2019,1/31/2023,47,32.11,1509.17,One year,Credit Card,DSL,No,No,0,1
CUST01288,12/27/2023,,16,84.75,4576.5,Month-to-month,Credit Card,DSL,No,No,0,0
CUST01289,6/3/2021,12/20/2023,31,73.49,2278.19,Month-to-month,PayPal,Fiber optic,No,No,0,1
CUST01290,2/13/2023,,23,49.21,2460.5,One year,Credit Card,Fiber optic,No,No,1,0
CUST01291,10/22/2020,,43,94,5640,Month-to-month,PayPal,Fiber optic,No,No,0,0
CUST01292,5/21/2022,,44,82.92,4975.2,Two year,Credit Card,Fiber optic,No,No,0,0
CUST01293,5/27/2020,,42,22.4,1030.4,One year,PayPal,DSL,No,No,1,0
CUST01294,2/22/2019,,25,36.33,1961.82,Month-to-month,Electronic Check,DSL,No,Yes,0,0
CUST01295,7/7/2019,,10,52.29,2928.24,One year,Mailed Check,Fiber optic,No,Yes,1,0
CUST01296,4/13/2020,,54,49.85,2991,One year,Mailed Check,No service,No,No,1,0
CUST01297,10/12/2022,,53,87.31,5151.29,Month-to-month,Credit Card,DSL,No,Yes,1,0
CUST01298,9/9/2023,,36,69.75,3766.5,One year,Mailed Check,Fiber optic,No,Yes,0,0
CUST01299,10/29/2023,,58,22.28,1336.8,One year,Credit Card,Fiber optic,No,No,0,0
CUST01300,3/24/2022,,40,22.07,1213.85,Month-to-month,Electronic Check,Fiber optic,No,No,0,0
CUST01301,4/17/2022,,4,22.28,1024.88,Month-to-month,Electronic Check,DSL,Yes,No,0,0
CUST01302,2/12/2019,,1,57.64,2363.24,Month-to-month,PayPal,Fiber optic,No,Yes,0,0
CUST01303,4/16/2023,9/27/2026,42,78.8,3309.6,One year,Credit Card,No service,No,No,1,1
CUST01304,10/8/2022,9/12/2027,60,31.55,1893,One year,Mailed Check,Fiber optic,No,Yes,1,1
CUST01305,8/10/2023,7/5/2024,11,52.61,578.71,One year,Credit Card,Fiber optic,No,No,1,1
CUST01306,7/5/2020,,33,63.16,2147.44,Two year,Credit Card,DSL,No,Yes,0,0
CUST01307,3/26/2022,,55,81,4617,Two year,Credit Card,Fiber optic,No,No,0,0
CUST01308,3/24/2019,10/9/2021,31,77.8,2411.8,Two year,Mailed Check,No service,No,No,1,1
CUST01309,4/12/2023,10/18/2027,55,33.58,1846.9,Month-to-month,Mailed Check,Fiber optic,Yes,Yes,0,1
CUST01310,3/29/2023,,32,28.01,924.33,Two year,Mailed Check,Fiber optic,No,No,1,0
